"ID","Player","Team","Position","RkOv","Status","Opponent","Score","Ros %","+/-","GP","MIN","FGA","FG%","3PTM","3PT%","FTA","FT%","PTS","REB","AST","ST","BLK","TO","PF"
"*04vy3*","Jordan Barnett","(N/A)","SF","443","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0050w*","Andre Barrett","(N/A)","PG","444","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ybb*","Paris Bass","(N/A)","SF","445","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ujr*","Charles Bassey","(N/A)","C","446","FA","","0","7%","+6.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0051b*","Esteban Batista","(N/A)","C","447","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059vt*","Tyus Battle","(N/A)","SG","448","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03ku0*","Kadeem Batts","(N/A)","PF","449","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05xp2*","Troy Baxter","(N/A)","SF","450","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*005kj*","Jerryd Bayless","(N/A)","PG,SG","451","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02yf5*","Aron Baynes","(N/A)","C","452","FA","","0","1%","+0.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02qe4*","Kent Bazemore","(N/A)","SG,SF","453","FA","","0","2%","+1.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04jw6*","V.J. Beachem","(N/A)","SF","454","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*065uu*","Justin Bean","(N/A)","SF,PF","455","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*005kb*","Michael Beasley","(N/A)","SF,PF","456","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0621n*","MarJon Beauchamp","MIL","SG","457","FA","HOU<br/>Sat 8:00PM","0","18%","+18.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ujj*","Juhann Begarin","(N/A)","PG,SG","458","FA","","0","3%","+2.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*00138*","Marco Belinelli","(N/A)","SG,SF","459","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ex1*","Jordan Bell","(N/A)","C","460","FA","","0","0%","+0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*042ng*","DeAndre' Bembry","(N/A)","SF,PF","461","FA","","0","2%","+2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03xmu*","Dragan Bender","GS","PF,C","462","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03kuc*","Jerrelle Benimon","UTA","PF","463","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*031lo*","Anthony Bennett","(N/A)","SF,PF","464","FA","","0","1%","+0.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*042oa*","Ben Bentil","DAL","SF,PF","465","FA","MEM<br/>Sat 8:30PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*065vd*","Jules Bernard","(N/A)","PG,SG","466","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04vu0*","Joel Berry II","(N/A)","PG","467","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04yvw*","Dairis Bertans","(N/A)","SG","468","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*027pt*","Davis Bertans","DAL","PF","469","FA","MEM<br/>Sat 8:30PM","0","7%","+6.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059fs*","Javon Bess","(N/A)","SG","470","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0622l*","Hugo Besson","(N/A)","PG","471","FA","","0","3%","+2.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qss*","Tyler Bey","(N/A)","SF","472","FA","","0","1%","+0.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05xo5*","Giorgi Bezhanishvili","(N/A)","PF","473","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03iy1*","Sim Bhullar","SAC","C","474","FA","LAC<br/>Sat 10:00PM","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04xif*","Justin Bibbs","(N/A)","SG","475","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0019n*","Mike Bibby","(N/A)","PG","476","FA","","0","0%","+0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*00132*","Andris Biedrins","(N/A)","C","477","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059ci*","Kavell Bigby-Williams","(N/A)","C","478","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02h04*","Tyrell Biggs","(N/A)","SF,PF","479","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*065h6*","Marcus Bingham","(N/A)","SF,PF","480","FA","","0","0%","+0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03kdj*","Khem Birch","TOR","C","481","FA","@MIA<br/>Sat 8:00PM","0","8%","+8.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04exj*","Jabari Bird","(N/A)","SG","482","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*01uz9*","Nemanja Bjelica","(N/A)","PF","483","FA","","0","2%","+1.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03jr4*","Tarik Black","(N/A)","PF,C","484","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04fke*","James Blackmon Jr.","(N/A)","SG","485","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*023z2*","Marqus Blakely","(N/A)","SF","486","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ggl*","Antonio Blakeney","(N/A)","PG","487","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*01uyx*","Eric Bledsoe","(N/A)","PG","488","FA","","0","8%","+8.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059q8*","Keljin Blevins","(N/A)","SG","489","FA","","0","0%","+0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04exm*","Jaron Blossomgame","(N/A)","SF","490","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0393h*","Vander Blue","(N/A)","PG","491","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04sax*","Trevon Bluiett","(N/A)","PG,SG","492","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059y5*","Bennie Boatwright","(N/A)","PF","493","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03e6u*","Bogdan Bogdanovic","ATL","SG,SF","494","FA","","0","80%","+79.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*00166*","Andrew Bogut","(N/A)","C","495","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ewz*","Jonah Bolden","PHO","PF","496","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059q2*","Marques Bolden","(N/A)","C","497","FA","","0","0%","+0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*042ob*","Joel Bolomboy","(N/A)","PF","498","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04xmx*","Tim Bond","(N/A)","SG","499","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051q1*","Jordan Bone","(N/A)","PG","500","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qsg*","Isaac Bonga","(N/A)","SG","501","FA","","0","0%","+0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*001ad*","Matt Bonner","(N/A)","PF,C","502","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03zl3*","Askia Booker","(N/A)","SG","503","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*01uys*","Trevor Booker","(N/A)","PF,C","504","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059gh*","Phil Booth","(N/A)","PG","505","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*001bi*","Carlos Boozer","(N/A)","PF,C","506","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*001b3*","Chris Bosh","(N/A)","PF,C","507","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ujp*","BJ Boston","LAC","SG","508","FA","@SAC<br/>Sat 10:00PM","0","14%","+14.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04fj8*","Chris Boucher","TOR","PF,C","509","FA","@MIA<br/>Sat 8:00PM","0","65%","+65.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0623l*","Jamaree Bouyea","(N/A)","PG","510","FA","","0","1%","+1.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qyz*","Jordan Bowden","(N/A)","SG","511","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059ce*","Brian Bowen","(N/A)","SG,SF","512","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*00177*","Ryan Bowen","(N/A)","SF","513","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059fx*","Ky Bowman","(N/A)","PG","514","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*01uyd*","Avery Bradley","(N/A)","SG","515","FA","","0","1%","+0.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ews*","Tony Bradley","CHI","C","516","FA","CLE<br/>Sat 8:00PM","0","4%","+3.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0621j*","Malaki Branham","SA","SG","517","FA","@PHI<br/>Sat 6:00PM","0","28%","+27.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051pu*","Jarrell Brantley","(N/A)","PF","518","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051pr*","Ignas Brazdeikis","ORL","SF","519","FA","BOS<br/>Sat 7:00PM","0","1%","+0.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0016o*","Corey Brewer","(N/A)","SG,SF","520","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05l9e*","Corey Brewer","SAC","PG","521","FA","LAC<br/>Sat 10:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*001bn*","Ronnie Brewer","(N/A)","SG,SF","522","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qrp*","Miles Bridges","(N/A)","SF,PF","523","FA","","0","43%","+42.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04lbx*","Amida Brimah","(N/A)","C","524","FA","","0","1%","+1.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04l1o*","Isaiah Briscoe","(N/A)","PG","525","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*064s9*","Izaiah Brockington","(N/A)","PG,SG","526","FA","","0","0%","+0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04tk0*","Ryan Broekhoff","(N/A)","SG,SF","527","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*058n6*","Armoni Brooks","(N/A)","PG","528","FA","","0","3%","+2.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ex8*","Dillon Brooks","MEM","SG,SF","529","BAM","@DAL<br/>Sat 8:30PM","0","91%","+91.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0666f*","Eli Brooks","(N/A)","PG,SG","530","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*065us*","Garrison Brooks","(N/A)","SF,PF","531","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*027pa*","MarShon Brooks","(N/A)","SG,SF","532","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059vu*","Barry Brown Jr.","(N/A)","PG","533","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03e7d*","Alec Brown","(N/A)","C","534","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03r7o*","Anthony Brown","(N/A)","SF","535","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*00qrq*","Bobby Brown","(N/A)","PG,SG","536","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059g4*","Bryce Brown","(N/A)","PG,SG","537","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059cd*","Charlie Brown","(N/A)","SG,SF","538","FA","","0","0%","+0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uut*","Chaundee Brown","(N/A)","SG","539","FA","","0","1%","+0.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*063cz*","Gabe Brown","(N/A)","SF,PF","540","FA","","0","1%","+0.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ujh*","Greg Brown","POR","PF","541","FA","","0","8%","+8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03kqr*","Jabari Brown","(N/A)","SG","542","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0622b*","Kendall Brown","IND","SF","543","FA","DET<br/>Sat 7:00PM","0","9%","+8.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*031n2*","Lorenzo Brown","(N/A)","PG","544","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03e78*","Markel Brown","(N/A)","SG","545","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0598b*","Moses Brown","LAC","C","546","FA","@SAC<br/>Sat 10:00PM","0","8%","+7.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0011j*","Shannon Brown","(N/A)","SG","547","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ex9*","Sterling Brown","(N/A)","SG","548","FA","","0","1%","+1.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0666e*","Tevin Brown","(N/A)","PG,SG","549","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qrs*","Troy Brown","LAL","SF","550","FA","","0","9%","+8.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0393r*","Justin Brownlee","(N/A)","PF","551","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*043vz*","Nicolas Brussino","(N/A)","SG,SF","552","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05s01*","Elijah Bryant","(N/A)","SG,SF","553","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ex5*","Thomas Bryant","LAL","C","554","FA","","0","60%","+59.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05r0f*","Shaq Buchanan","(N/A)","PG","555","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*031lw*","Trey Burke","(N/A)","PG","556","FA","","0","2%","+1.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*027ov*","Alec Burks","DET","SG,SF","557","FA","@IND<br/>Sat 7:00PM","0","25%","+24.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05xok*","Jordan Burns","(N/A)","PG","558","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03kt8*","Deonte Burton","(N/A)","PG","559","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04rvx*","Deonte Burton","(N/A)","SF","560","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uje*","Jared Butler","(N/A)","SG","561","FA","","0","14%","+14.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*065vc*","John Butler","POR","SF,PF,C","562","FA","","0","2%","+1.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02h01*","Dwight Buycks","(N/A)","PG","563","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03e6o*","Bruno Caboclo","(N/A)","SF,PF","564","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059cc*","Devontae Cacok","(N/A)","PF","565","FA","","0","0%","+0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0051u*","Justin Cage","(N/A)","SF,PF","566","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0661b*","Jamal Cain","MIA","SF","567","FA","TOR<br/>Sat 8:00PM","0","11%","+10.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*001b9*","Jose Calderon","(N/A)","PG","568","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059q9*","Perrion Callandret","(N/A)","PG","569","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*00120*","Marcus Camby","(N/A)","PF,C","570","FA","","0","1%","+0.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qv8*","Facundo Campazzo","DAL","PG","571","FA","MEM<br/>Sat 8:30PM","0","6%","+6.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*031mk*","Isaiah Canaan","MIL","PG","572","FA","HOU<br/>Sat 8:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0051e*","Nik Caner-Medley","(N/A)","SF,PF","573","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059vy*","Devin Cannady","(N/A)","PG","574","FA","","0","0%","+0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*01uzj*","Derrick Caracter","(N/A)","PF","575","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qtn*","Vernon Carey","WAS","C","576","FA","","0","6%","+5.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*052u4*","Jordan Caroline","(N/A)","SF","577","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04xl5*","Phillip Carr","(N/A)","PF","578","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qsr*","Tony Carr","(N/A)","PG","579","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*01enq*","DeMarre Carroll","(N/A)","SF,PF","580","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04vu1*","Jeffrey Carroll","(N/A)","SG","581","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0010i*","Matt Carroll","(N/A)","SG,SF","582","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*043cm*","Robert Carter Jr.","(N/A)","PF","583","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03x59*","Sampson Carter","(N/A)","PF","584","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*023z7*","Tweety Carter","(N/A)","PG","585","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0016s*","Vince Carter","(N/A)","SG,SF","586","FA","","0","0%","+0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*01ng9*","Warren Carter","(N/A)","SF,PF","587","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*031ly*","Michael Carter-Williams","(N/A)","PG,SG","588","FA","","0","1%","+0.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05wvx*","D.J. Carton","(N/A)","PG,SG","589","FA","","0","1%","+0.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03wlh*","Kyle Casey","(N/A)","PF","590","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*01eoi*","Omri Casspi","(N/A)","SF,PF","591","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03apz*","Willie Cauley-Stein","(N/A)","PF,C","592","FA","","0","2%","+1.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04kjg*","Troy Caupain","(N/A)","SG","593","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04kpp*","Tyler Cavanaugh","(N/A)","PF,C","594","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qzv*","Ahmad Caver","(N/A)","PG","595","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*005kn*","Mario Chalmers","(N/A)","PG,SG","596","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062dn*","Julian Champagnie","PHI","PG,SG,SF,PF","597","FA","SA<br/>Sat 6:00PM","0","12%","+12.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uud*","Justin Champagnie","TOR","SF","598","FA","@MIA<br/>Sat 8:00PM","0","6%","+5.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06221*","Kennedy Chandler","MEM","PG","599","FA","@DAL<br/>Sat 8:30PM","0","17%","+17.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*00179*","Tyson Chandler","(N/A)","C","600","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0017y*","Wilson Chandler","(N/A)","SF,PF","601","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*004zn*","Brian Chase","(N/A)","PG,SG","602","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04xhq*","Joe Chealey","(N/A)","PG","603","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0554x*","Zylan Cheatham","(N/A)","SF","604","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0051n*","Eric Chenowith","(N/A)","C","605","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
